Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  1981,05,14,092732.10, 24.938, 122.146,4.5,  5,PDE  
  1981,05,14,095354.60, 24.816, 121.901,   , 16,PDE  
  1981,05,14,104955.30, 23.881, 122.472,   , 13,PDE  
  1981,05,14,175134.80, 24.050, 121.751,4.0, 17,PDE  
  1981,05,15,170515   , 23.927, 122.530,   ,  6,PDE  
  1981,05,24,205755.20, 24.841, 122.265,   ,105,PDE  
  1981,05,27,135759.40, 24.452, 121.901,   , 33,PDE  
  1981,05,27,152257.30, 24.364, 122.069,   , 10,PDE  
  1981,05,28,181433.60, 24.863, 123.610,5.2,115,PDE  
  1981,06,13,195844.44, 24.498, 121.724,   , 70,PDE  
  1981,06,17,125056.84, 23.954, 125.794,4.3, 33,PDE  
  1981,06,21,005506.02, 24.697, 125.547,4.6, 33,PDE  
  1981,06,21,042338.08, 24.897, 122.000,4.6, 26,PDE  
  1981,06,25,132106.82, 23.868, 122.967,   , 33,PDE  
  1981,06,25,170415.42, 24.688, 122.501,4.0,113,PDE  
  1981,06,26,173418.02, 24.722, 125.261,4.5, 54,PDE  
  1981,06,27,112136.62, 25.034, 124.029,4.4,114,PDE  
  1981,06,29,011105.12, 23.876, 122.310,4.1, 53,PDE  
  1981,06,29,085534.95, 24.818, 122.154,3.8, 88,PDE  
  1981,06,29,123105.24, 24.452, 122.172,   , 72,PDE  
  1981,07,14,135022.42, 24.101, 121.949,   , 61,PDE  
  1981,07,14,230532.34, 23.772, 122.688,   , 33,PDE  
  1981,07,18,162809.27, 24.797, 121.959,   , 10,PDE  
  1981,07,19,001829.73, 23.958, 123.749,4.7, 33,PDE  
  1981,07,23,105832.38, 24.437, 121.867,   , 20,PDE  
  1981,07,25,033011.24, 23.920, 121.937,4.2, 18,PDE  
  1981,07,25,035841.01, 24.895, 122.314,4.5,122,PDE  
  1981,07,25,114600.52, 24.010, 121.818,   , 25,PDE  
  1981,07,30,201012   , 24.695, 122.139,   , 20,PDE  
  1981,08,01,055957.89, 24.979, 125.606,4.9, 83,PDE  
  1981,08,03,074548.17, 25.068, 123.102,5.3,163,PDE  
  1981,08,03,095350.96, 24.612, 122.062,4.3, 73,PDE  
  1981,08,11,180106.49, 23.949, 122.127,   , 50,PDE  
  1981,08,12,125706.31, 23.911, 122.672,   , 33,PDE  
  1981,08,14,053306.71, 24.524, 122.118,   , 33,PDE  
  1981,08,16,014233.67, 24.873, 122.023,   , 33,PDE  
  1981,08,18,111242.59, 23.969, 121.720,   , 11,PDE  
  1981,08,20,190325.70, 24.787, 122.022,4.2, 10,PDE  
  1981,08,20,205503.54, 24.787, 122.087,   , 10,PDE  
  1981,08,21,100516.11, 23.107, 122.535,   , 33,PDE  
  1981,08,22,024340.65, 23.888, 122.637,4.5, 33,PDE  
  1981,08,22,165736.30, 23.354, 123.783,4.5, 33,PDE  
  1981,08,24,010827.66, 24.437, 121.725,4.0,  6,PDE  
  1981,08,24,164846.75, 24.354, 125.301,4.6, 64,PDE  
  1981,08,24,235151.80, 24.404, 122.166,   , 32,PDE  
  1981,08,29,033455.45, 23.737, 122.300,   , 33,PDE  
  1981,08,31,215636.01, 24.255, 121.729,4.0, 32,PDE  
  1981,09,04,122916.47, 24.181, 122.105,   , 14,PDE  
  1981,09,16,062059.32, 24.540, 122.901,4.5, 33,PDE  
  1981,09,21,010539.61, 23.736, 122.371,   , 33,PDE  
  1981,09,25,103446.47, 24.547, 122.761,4.0,110,PDE  
  1981,09,26,101713.28, 23.972, 121.703,4.1, 16,PDE  
  1981,09,28,195859.82, 24.610, 121.991,   , 69,PDE  
  1981,10,06,164126.31, 23.261, 121.863,   , 33,PDE  
  1981,10,07,164125.63, 23.109, 121.837,4.3, 28,PDE  
  1981,10,11,113644.96, 23.154, 121.792,   , 33,PDE  
  1981,10,17,205727.69, 24.666, 122.551,4.5,107,PDE  
  1981,10,18,183851.47, 23.966, 122.527,   , 33,PDE  
  1981,10,23,221325.68, 23.945, 122.371,   , 33,PDE  
  1981,10,25,232207.37, 24.088, 122.609,4.2, 10,PDE  
  1981,10,26,224649.18, 24.318, 122.201,   , 10,PDE  
  1981,11,03,100322.92, 23.573, 126.321,5.4, 33,PDE  
  1981,11,06,122136.69, 24.029, 122.635,   , 33,PDE  
  1981,11,08,152119.93, 24.480, 127.558,4.7, 33,PDE  
  1981,11,16,194125.85, 24.069, 121.956,3.8, 10,PDE  
  1981,11,19,050851.48, 24.465, 122.096,   , 33,PDE  
  1981,11,22,013005.12, 24.449, 121.752,   , 10,PDE  
  1981,12,01,171308.73, 24.673, 122.023,   , 87,PDE  
  1981,12,12,045237.16, 23.932, 125.856,6.3, 10,PDE  
  1981,12,13,224003.22, 24.733, 122.880,4.5,139,PDE  
  1981,12,18,111216.67, 24.806, 122.106,4.5,111,PDE  
  1981,12,22,063837.58, 23.228, 121.739,   , 10,PDE  
  1981,12,23,013716.85, 24.810, 122.887,4.5,127,PDE  
  1981,12,27,121644.04, 25.073, 125.147,4.4, 33,PDE  
  1982,01,02,204637.94, 23.908, 122.696,   , 33,PDE  
  1982,01,03,041618.66, 24.140, 122.124,4.6, 55,PDE  
  1982,01,04,005323.87, 24.455, 121.686,   , 38,PDE  
  1982,01,08,193317.88, 23.931, 121.766,4.5,  5,PDE  
  1982,01,13,152800.56, 23.753, 125.169,4.8, 11,PDE  
  1982,01,14,081023.29, 23.628, 125.067,4.6, 38,PDE  
  1982,01,15,170010.54, 23.406, 123.271,4.3, 33,PDE  
  1982,01,17,223743.26, 23.801, 123.082,4.5, 21,PDE  
  1982,01,23,134847.70, 24.780, 121.675,   , 50,PDE  
  1982,01,23,141040.41, 23.900, 121.707,5.9, 17,PDE  
  1982,01,23,164615.81, 23.820, 121.726,4.1, 21,PDE  
  1982,01,23,170102.62, 23.682, 122.246,   , 33,PDE  
  1982,01,23,184731.53, 23.519, 122.676,   , 33,PDE  
  1982,01,23,212403.39, 23.858, 121.729,   , 10,PDE  
  1982,01,23,214802.37, 23.897, 121.821,   , 10,PDE  
  1982,01,24,043840.42, 23.878, 121.739,   , 10,PDE  
  1982,01,24,063218.30, 23.866, 121.729,   , 10,PDE  
  1982,01,24,135958.35, 23.975, 121.684,   , 10,PDE  
  1982,01,25,000619.02, 23.880, 121.700,   , 10,PDE  
  1982,01,27,215829.26, 23.863, 121.789,   , 10,PDE  
  1982,02,03,012917.18, 24.376, 121.969,   , 20,PDE  
  1982,02,04,155238.66, 23.638, 121.717,   , 33,PDE  
  1982,02,09,024102.22, 24.243, 122.382,   , 33,PDE  
  1982,02,09,195649.45, 24.402, 123.006,5.0, 33,PDE  
  1982,02,10,000411.04, 23.928, 121.713,   , 12,PDE  
  1982,02,11,100721.21, 23.979, 121.687,   , 10,PDE  
  1982,02,11,160253.14, 24.135, 122.875,   , 16,PDE  
  1982,02,15,193552.89, 23.400, 124.785,5.0, 32,PDE  
  1982,02,18,103411.99, 24.152, 121.802,   , 33,PDE  
  1982,02,18,104643.92, 24.095, 121.755,4.2, 29,PDE  
  1982,02,20,170053.41, 24.152, 122.280,   , 33,PDE  
  1982,02,21,060437.42, 24.781, 121.886,   , 10,PDE  
  1982,02,21,204654.94, 24.319, 123.529,4.6, 33,PDE  
  1982,02,23,125158.58, 23.117, 122.264,   , 33,PDE  
  1982,02,24,185011.38, 24.288, 121.986,   , 33,PDE  
  1982,02,24,210148.27, 23.259, 121.981,   , 21,PDE  
  1982,02,26,060508.07, 24.682, 121.985,4.4, 88,PDE  
  1982,02,28,132331.31, 24.722, 121.886,4.4, 15,PDE  
  1982,03,06,115802.03, 24.480, 122.037,   , 33,PDE  
  1982,03,13,050655.30, 24.418, 123.615,4.0, 33,PDE  
  1982,03,17,054333.18, 23.901, 122.431,   , 13,PDE  
  1982,03,17,231133.82, 24.291, 121.869,   , 10,PDE  
  1982,03,18,212637.86, 24.183, 121.748,   , 10,PDE  
  1982,03,19,042955.19, 23.873, 121.679,   , 16,PDE  
  1982,03,19,172537.93, 23.910, 121.726,   , 11,PDE  
  1982,03,21,033334.09, 24.209, 122.283,   , 44,PDE  
  1982,03,25,060752.95, 23.909, 121.720,   , 36,PDE  
  1982,03,27,055841.92, 23.907, 122.899,   ,104,PDE  
  1982,03,27,125740.92, 24.593, 123.089,   , 33,PDE  
  1982,03,28,055029.21, 24.678, 121.957,   , 90,PDE  
  1982,03,29,184602.89, 24.867, 122.166,   , 10,PDE  
  1982,03,31,055514.80, 23.908, 122.574,   , 22,PDE  
  1982,04,01,044959.66, 24.526, 122.203,   , 17,PDE  
  1982,04,03,034421.15, 24.826, 122.355,5.3, 25,PDE  
  1982,04,03,234724.02, 24.676, 122.122,   , 18,PDE  
  1982,04,10,203143.10, 23.521, 121.825,   , 33,PDE  
  1982,04,11,234604.09, 24.862, 122.444,4.4, 22,PDE  
  1982,04,12,170019.68, 23.975, 122.414,   , 10,PDE  
  1982,04,16,042302.45, 23.686, 122.631,   , 33,PDE  
  1982,04,23,042506.87, 23.788, 122.550,4.8, 33,PDE  
  1982,04,25,113112.25, 24.214, 122.369,   , 33,PDE  
  1982,04,27,222418.18, 23.247, 122.023,   , 10,PDE  
  1982,04,29,050037.36, 24.808, 122.471,4.5, 17,PDE  
  1982,04,29,235232.54, 23.959, 121.912,   , 51,PDE  
  1982,04,30,224649.98, 24.548, 121.700,   ,  6,PDE  
  1982,05,06,031548.15, 24.841, 122.515,4.8, 99,PDE  
  1982,05,06,151356.83, 24.388, 122.262,   , 33,PDE  
  1982,05,10,160821.51, 23.810, 121.693,   , 33,PDE  
  1982,05,11,195656.48, 23.196, 122.138,   , 10,PDE  
  1982,05,13,002539.22, 23.691, 122.579,   , 10,PDE  
  1982,05,15,155812.98, 24.575, 122.823,   , 10,PDE  
  1982,05,21,223027.49, 23.252, 122.590,   , 33,PDE  
  1982,05,27,173546.17, 24.223, 122.754,3.8, 33,PDE  
  1982,05,29,223506.61, 23.355, 121.685,   , 33,PDE  
  1982,06,06,012501.90, 24.356, 123.579,4.5, 33,PDE  
  1982,06,07,142143.40, 23.309, 121.699,   , 33,PDE  
  1982,06,08,003839.16, 23.916, 122.668,   , 33,PDE  
  1982,06,14,131007.20, 23.179, 122.106,   , 10,PDE  
  1982,06,14,193234.84, 24.669, 121.827,   , 33,PDE  
  1982,06,17,063904.05, 23.906, 121.933,   , 33,PDE  
  1982,06,18,154153.14, 23.895, 122.286,   , 33,PDE  
  1982,06,19,144800.11, 23.910, 122.345,3.8, 38,PDE  
  1982,06,22,002203.56, 23.779, 122.890,   , 69,PDE  
  1982,06,23,080101.48, 24.742, 121.846,   , 10,PDE  
  1982,06,24,031804.72, 23.765, 122.176,   ,  8,PDE  
  1982,06,29,220856.45, 23.993, 122.661,4.3, 22,PDE  
  1982,06,30,023748.95, 23.906, 122.387,4.8, 47,PDE  
  1982,06,30,040031.27, 23.921, 122.291,   , 33,PDE  
  1982,07,06,005914.94, 23.906, 122.351,   , 33,PDE  
  1982,07,10,025301.76, 23.568, 123.026,4.8, 33,PDE  
  1982,07,12,025735.68, 24.967, 122.436,   ,148,PDE  
  1982,07,18,142245.07, 24.387, 122.112,4.7,  9,PDE  
  1982,07,25,031728.79, 24.414, 121.755,   , 10,PDE  
  1982,07,28,043049.55, 24.695, 122.742,3.9,108,PDE  
  1982,08,01,151627.46, 24.184, 121.842,4.0, 33,PDE  
  1982,08,16,022611.25, 25.113, 122.113,4.2, 76,PDE  
  1982,08,23,035855.97, 24.293, 125.261,4.7, 46,PDE  
  1982,08,30,021947.41, 24.224, 122.952,4.3, 37,PDE  
  1982,09,05,102049.04, 24.716, 121.971,4.5, 33,PDE  
  1982,09,05,235316.54, 24.050, 122.440,5.3, 33,PDE  
  1982,09,06,151025.13, 23.814, 122.079,   , 11,PDE  
  1982,09,09,201923.96, 23.919, 121.762,   , 33,PDE  
  1982,09,11,095744.33, 23.777, 121.708,4.0, 22,PDE  
  1982,09,14,051023.51, 24.350, 121.765,4.2, 12,PDE  
  1982,09,14,124905.67, 24.308, 122.225,3.7, 10,PDE  
  1982,09,15,022140.64, 24.341, 122.305,   , 10,PDE  
  1982,09,17,165405.25, 24.552, 123.050,4.5, 73,PDE  
  1982,09,21,122307.81, 24.759, 122.339,4.3,132,PDE  
  1982,09,24,161845.47, 24.569, 122.482,5.1, 88,PDE  
  1982,09,25,180530.39, 23.952, 122.270,   , 10,PDE  
  1982,09,26,001257.96, 23.861, 122.427,3.9, 33,PDE  
  1982,10,04,151752.72, 23.848, 122.792,3.7, 33,PDE  
  1982,10,10,220846.51, 24.071, 122.521,3.8, 33,PDE  
  1982,10,12,171817.03, 23.920, 122.627,4.1, 10,PDE  
  1982,10,12,220106.12, 24.476, 123.298,   , 74,PDE  
  1982,10,13,140049.52, 23.912, 122.348,   , 33,PDE  
  1982,10,13,203739.03, 23.898, 122.619,   ,  5,PDE  
  1982,10,16,235048.87, 23.681, 122.571,   , 33,PDE  
  1982,10,20,030419.37, 23.122, 121.931,   , 10,PDE  
  1982,10,20,194604.96, 23.801, 121.856,   ,  7,PDE  
  1982,10,20,200157.20, 23.825, 121.836,5.9, 33,PDE  
  1982,10,20,200455.39, 23.803, 121.880,   , 10,PDE  
  1982,10,20,201700.54, 23.805, 121.898,   , 10,PDE  
  1982,10,20,203524.41, 23.829, 121.832,   , 10,PDE  
  1982,10,20,211853.53, 23.811, 121.825,   , 10,PDE  
  1982,10,20,212302.48, 23.841, 121.839,   , 10,PDE  
  1982,10,21,053944.65, 23.816, 121.854,   ,  9,PDE  
  1982,10,21,054851.58, 25.102, 126.118,4.5, 49,PDE  
  1982,10,23,195008.18, 23.964, 122.550,   , 10,PDE  
  1982,10,24,034725.85, 23.814, 121.857,   , 10,PDE  
  1982,10,25,153807.36, 23.827, 121.899,   , 10,PDE  
  1982,10,27,164244.45, 23.744, 121.855,   , 10,PDE  
  1982,10,29,014307   , 23.690, 122.045,4.6, 10,PDE  
  1982,10,29,165600.20, 23.855, 122.495,   , 10,PDE  
  1982,10,29,173218.90, 23.904, 122.421,   , 10,PDE  
  1982,10,31,174404.14, 24.756, 122.124,   , 10,PDE  
  1982,10,31,195613.74, 24.858, 122.300,4.7, 13,PDE  
  1982,10,31,204635.80, 24.798, 122.391,4.4, 10,PDE  
  1982,11,03,050309.20, 23.533, 121.965,   , 33,PDE  
  1982,11,07,041748.62, 23.867, 121.805,   , 33,PDE  
  1982,11,09,204541.07, 23.069, 122.231,   , 33,PDE  
  1982,11,11,103400.28, 24.246, 122.692,   , 33,PDE  
  1982,11,14,042025.81, 24.818, 121.871,   , 93,PDE  
  1982,11,17,191807.13, 23.805, 125.903,4.0, 50,PDE  
  1982,11,18,100031.13, 24.002, 125.880,5.0, 33,PDE  
  1982,11,19,101449.61, 24.687, 122.089,   , 69,PDE  
  1982,11,21,164618.11, 23.880, 122.000,   , 10,PDE  
  1982,11,22,230613.60, 24.872, 122.184,4.0, 10,PDE  
  1982,11,22,231125.81, 24.805, 122.013,   , 10,PDE  
  1982,11,23,091119.59, 23.532, 121.706,   , 10,PDE  
  1982,11,27,215558.34, 24.466, 124.031,4.5, 26,PDE  
  1982,11,29,050905.09, 23.403, 121.695,   , 18,PDE  
  1982,12,04,101531.21, 24.835, 122.128,   , 13,PDE  
  1982,12,07,000307.70, 24.426, 121.782,   , 28,PDE  
  1982,12,07,122458.99, 24.465, 121.701,   , 33,PDE  
  1982,12,10,063844.05, 24.316, 122.877,   , 57,PDE  
  1982,12,10,093503.29, 25.244, 124.123,4.4,139,PDE  
  1982,12,11,110918.42, 23.182, 121.703,   , 13,PDE  
  1982,12,11,142529.69, 23.814, 122.781,4.5, 28,PDE  
  1982,12,13,124244.68, 24.840, 122.084,   , 10,PDE  
  1982,12,17,024303.66, 24.595, 122.547,6.1, 86,PDE  
  1982,12,19,110423.25, 23.134, 121.971,   , 10,PDE  
  1982,12,21,120121.51, 24.793, 122.308,   , 10,PDE  
  1982,12,22,141137.36, 24.189, 121.918,   , 10,PDE  
  1982,12,23,125602.70, 23.849, 121.897,   , 10,PDE  
  1982,12,25,084336.02, 24.792, 122.229,   , 10,PDE  
  1982,12,25,091531.60, 23.442, 121.924,   , 10,PDE  
  1982,12,29,101441.52, 24.289, 121.775,   , 86,PDE  
  1982,12,29,222300.16, 23.946, 122.221,   , 33,PDE  
  1982,12,30,104009.74, 24.231, 121.896,   , 33,PDE  
  1983,01,08,232959.22, 23.198, 121.740,   , 33,PDE  
  1983,01,09,041051.84, 23.744, 121.925,   , 20,PDE  
  1983,01,13,061930.83, 24.867, 122.168,4.9, 10,PDE  
  1983,01,16,024626.24, 24.669, 122.157,   , 70,PDE  
  1983,01,16,141007.34, 24.817, 122.067,4.4, 17,PDE  
  1983,01,19,130345.50, 24.817, 122.460,4.4, 10,PDE  
  1983,01,20,185229.62, 24.714, 124.502,   , 33,PDE  
  1983,01,23,042105.58, 24.596, 122.204,   , 21,PDE  
  1983,01,25,162429.32, 23.934, 121.811,3.9, 33,PDE  
  1983,01,26,115836.02, 24.262, 121.866,   , 10,PDE  
  1983,02,02,040736.58, 23.842, 121.740,   , 21,PDE  
  1983,02,07,052744.89, 24.844, 121.989,4.9, 22,PDE  
  1983,02,09,122444.42, 24.901, 122.414,4.4, 21,PDE  
  1983,02,11,032106.20, 24.043, 121.806,3.8, 31,PDE  
  1983,02,12,165910.35, 23.922, 122.643,   , 33,PDE  
  1983,02,12,213546.57, 25.146, 128.065,4.5, 33,PDE  
  1983,02,14,122145.48, 24.152, 122.043,   , 10,PDE  
  1983,02,19,155716.71, 24.039, 122.632,5.0, 14,PDE  
  1983,02,19,193112.86, 23.948, 122.151,   , 33,PDE  
  1983,02,21,094844.87, 23.902, 122.244,   , 33,PDE  
  1983,02,27,073031.84, 23.950, 123.580,4.5, 46,PDE  
  1983,03,04,005020.46, 24.475, 121.723,   , 33,PDE  
  1983,03,05,192114.92, 24.563, 122.636,4.2,104,PDE  
  1983,03,07,085410.53, 24.996, 122.460,4.5,162,PDE  
  1983,03,11,113303.83, 23.920, 122.761,   , 10,PDE  
  1983,03,11,174058.79, 24.153, 122.266,   , 10,PDE  
  1983,03,25,131805.14, 24.157, 121.678,   , 33,PDE  
  1983,03,29,071518.92, 24.243, 122.330,   , 10,PDE  
  1983,03,29,142951.91, 24.315, 121.900,   , 33,PDE  
  1983,03,29,192811.35, 24.264, 122.122,   , 33,PDE  
  1983,03,31,135122.52, 24.836, 121.709,   , 71,PDE  
  1983,03,31,230529.95, 23.927, 121.831,   , 33,PDE  
  1983,04,01,031030.43, 23.684, 121.714,   , 33,PDE  
  1983,04,09,080824   , 24.537, 122.313,4.5, 80,PDE  
  1983,04,12,001919.20, 24.030, 122.418,4.8, 38,PDE  
  1983,04,14,172335.05, 24.831, 125.255,4.6, 30,PDE  
  1983,04,14,231412.24, 23.732, 122.672,   , 33,PDE  
  1983,04,18,013446.24, 25.230, 127.009,4.7, 70,PDE  
  1983,04,19,132554.04, 25.055, 123.335,3.9,184,PDE  
  1983,04,20,070209.31, 23.941, 122.394,   , 10,PDE  
  1983,04,21,044305.28, 23.027, 121.693,   , 10,PDE  
  1983,04,22,064931.25, 23.997, 122.414,4.5, 33,PDE  
  1983,04,22,165615.29, 23.941, 122.229,   , 33,PDE  
  1983,04,24,122250.10, 24.313, 122.468,   , 10,PDE  
  1983,04,24,220157.09, 24.384, 121.887,   , 10,PDE  
  1983,04,26,152640.33, 24.647, 122.589,5.7,116,PDE  
  1983,04,26,181535.88, 24.164, 121.819,5.0, 59,PDE  
  1983,04,27,080523.45, 24.107, 126.240,4.8, 33,PDE  
  1983,05,07,235801.83, 24.487, 121.697,4.7, 22,PDE  
  1983,05,09,191001.68, 24.268, 121.842,   , 68,PDE  
  1983,05,09,201239.80, 23.762, 121.808,   , 32,PDE  
  1983,05,10,011858.11, 24.507, 121.933,4.9, 24,PDE  
  1983,05,15,111349.49, 23.235, 122.419,4.7, 20,PDE  
  1983,05,15,230335.70, 23.369, 121.917,   , 33,PDE  
  1983,05,16,183741.89, 24.240, 121.699,   , 10,PDE  
  1983,05,18,184250.66, 24.526, 121.899,   , 33,PDE  
  1983,05,29,014141.23, 24.695, 121.840,   , 67,PDE  
  1983,05,30,072632.54, 24.821, 128.070,4.5, 33,PDE  
  1983,05,31,091229.08, 24.340, 121.761,   , 33,PDE  
  1983,06,06,213200.34, 23.495, 121.681,   , 33,PDE  
  1983,06,07,001143.45, 24.625, 122.627,4.9,103,PDE  
  1983,06,11,215144.27, 24.470, 122.831,   , 33,PDE  
  1983,06,14,052955.54, 24.823, 121.976,   , 10,PDE  
  1983,06,16,085530.42, 24.360, 121.993,   , 10,PDE  
  1983,06,19,133801.06, 23.836, 122.526,4.6, 29,PDE  
  1983,06,21,103845.56, 24.032, 122.629,4.7, 22,PDE  
  1983,06,21,143152.40, 24.081, 122.395,5.2, 40,PDE  
  1983,06,21,144807.34, 24.199, 122.422,6.3, 36,PDE  
  1983,06,21,150602.47, 24.061, 122.437,5.1, 33,PDE  
  1983,06,21,164247.83, 23.909, 122.734,   , 33,PDE  
  1983,06,21,205503.22, 23.540, 121.706,4.4, 34,PDE  
  1983,06,22,023232.97, 23.761, 121.713,   , 33,PDE  
  1983,06,22,164208.70, 23.959, 122.145,   , 33,PDE  
  1983,06,22,171456.27, 24.033, 122.529,   , 33,PDE  
  1983,06,24,071344   , 23.925, 122.582,4.1, 33,PDE  
  1983,06,24,090645.80, 24.176, 122.402,6.7, 44,PDE  
  1983,06,24,093511.22, 24.030, 122.602,4.6, 20,PDE  
  1983,06,24,105440.65, 23.958, 122.190,   , 33,PDE  
  1983,06,24,110401.11, 24.009, 122.559,   , 33,PDE  
  1983,06,24,114115.32, 23.978, 122.564,4.3, 25,PDE  
  1983,06,24,114423.96, 23.958, 122.425,4.8, 44,PDE  
  1983,06,24,124327.70, 23.816, 122.957,   , 33,PDE  
  1983,06,24,141317.12, 23.957, 122.679,4.7, 33,PDE  
  1983,06,24,144711.06, 23.986, 122.650,   , 33,PDE  
  1983,06,24,151049.66, 23.954, 122.545,4.5, 33,PDE  
  1983,06,24,183940.78, 24.035, 122.603,   , 33,PDE  
  1983,06,24,190146.17, 23.975, 122.372,   , 33,PDE  
  1983,06,24,195521.88, 23.976, 122.460,4.8, 40,PDE  
  1983,06,24,195838.86, 23.999, 122.508,4.8, 41,PDE  
  1983,06,25,030129.30, 23.307, 122.430,4.9, 13,PDE  
  1983,06,25,034338.64, 24.058, 122.200,   , 21,PDE  
  1983,06,25,132215.69, 24.294, 122.186,   , 33,PDE  
  1983,06,25,141255.94, 23.092, 123.339,5.4, 23,PDE  
  1983,06,25,194054.64, 24.008, 122.528,5.4, 34,PDE  
  1983,06,26,165311.67, 23.791, 122.344,   , 33,PDE  
  1983,06,28,140355   , 24.653, 125.581,4.8, 64,PDE  
  1983,06,29,193850.83, 23.813, 122.223,   , 33,PDE  
  1983,06,30,081454.23, 23.969, 121.711,   , 31,PDE  
  1983,07,03,155258.05, 22.988, 122.051,4.9, 33,PDE  
  1983,07,03,202441.03, 24.330, 122.449,5.1, 59,PDE  
  1983,07,06,205737.09, 24.049, 122.493,4.5, 33,PDE  
  1983,07,12,034752.83, 24.353, 123.454,4.3, 33,PDE  
  1983,07,14,100858.26, 23.877, 122.710,   , 10,PDE  
  1983,07,14,124836.26, 23.872, 121.700,   , 10,PDE  
  1983,07,14,171006.31, 24.706, 124.049,4.6, 33,PDE  
  1983,07,15,103259.07, 24.086, 122.383,4.7, 53,PDE  
  1983,07,21,023200.40, 23.845, 122.194,   , 10,PDE  
  1983,07,26,130329.34, 23.867, 122.366,3.7,  8,PDE  
  1983,07,26,210028.04, 24.187, 122.272,   , 33,PDE  
  1983,08,04,232000.53, 24.926, 122.547,   , 10,PDE  
  1983,08,05,153505.68, 23.141, 124.813,4.6, 33,PDE  
  1983,08,06,002522.86, 24.052, 121.828,   , 49,PDE  
  1983,08,07,094926.79, 24.585, 122.675,4.1,109,PDE  
  1983,08,09,030740.03, 24.720, 121.691,   ,  9,PDE  
  1983,08,09,210135.85, 24.906, 122.568,4.2, 14,PDE  
  1983,08,11,121034.78, 23.329, 121.839,   , 33,PDE  
  1983,08,13,194742.75, 23.164, 121.697,   , 10,PDE  
  1983,08,18,125358.21, 23.907, 122.073,   , 18,PDE  
  1983,08,19,181033.47, 24.463, 123.311,   , 10,PDE  
  1983,08,21,021800.29, 24.145, 121.845,   , 10,PDE  
  1983,08,21,072727.11, 23.899, 122.619,   , 10,PDE  
  1983,08,22,044808.68, 24.891, 122.149,   , 10,PDE  
  1983,08,24,024903.32, 23.972, 122.078,   , 10,PDE  
  1983,08,24,043627.45, 24.144, 121.837,   , 10,PDE  
  1983,08,24,151736.58, 24.731, 121.782,3.9, 10,PDE  
  1983,08,28,131216.46, 24.453, 121.824,   , 10,PDE  
  1983,08,30,033906.38, 24.103, 121.971,   , 33,PDE  
  1983,08,31,064923.95, 24.162, 122.152,   , 10,PDE  
  1983,09,07,231157.96, 24.032, 122.327,5.7, 33,PDE  
  1983,09,08,100427.24, 23.389, 121.750,   , 33,PDE  
  1983,09,09,170138.81, 24.094, 122.373,5.3, 33,PDE  
  1983,09,09,172116.35, 23.980, 122.485,4.1, 33,PDE  
  1983,09,12,143448.22, 23.983, 122.407,   , 10,PDE  
  1983,09,13,015449.45, 23.154, 121.797,   , 10,PDE  
  1983,09,13,093409.92, 24.055, 122.765,   , 10,PDE  
  1983,09,18,033438.66, 24.693, 121.994,   , 63,PDE  
  1983,09,21,192042.46, 24.095, 122.148,6.4, 28,PDE  
  1983,09,21,193438.71, 23.796, 122.595,4.3, 10,PDE  
  1983,09,21,201605.04, 23.946, 122.223,   , 10,PDE  
  1983,09,21,202537.58, 23.945, 122.304,   , 10,PDE  
  1983,09,21,215530.93, 24.036, 122.264,4.3, 33,PDE  
  1983,09,22,033450.12, 24.470, 122.186,   , 10,PDE  
  1983,09,22,035707.62, 23.972, 122.211,   , 10,PDE  
  1983,09,22,055403.04, 24.060, 122.421,   ,  8,PDE  
  1983,09,22,083308.67, 23.963, 122.323,   , 10,PDE  
  1983,09,22,200443.80, 24.099, 122.285,5.0, 27,PDE  
  1983,09,23,025008.98, 24.075, 122.328,   , 10,PDE  
  1983,09,23,122923.03, 24.013, 122.228,5.8, 32,PDE  
  1983,09,25,032943.12, 23.937, 122.266,5.1, 33,PDE  
  1983,09,25,041540.62, 23.962, 122.299,5.0, 33,PDE  
  1983,09,25,043114.05, 23.860, 122.414,   , 10,PDE  
  1983,09,27,212615.93, 24.049, 122.272,   , 33,PDE  
  1983,09,29,112105.34, 23.052, 121.868,   , 10,PDE  
  1983,10,01,061534.39, 24.053, 122.316,   , 33,PDE  
  1983,10,05,032937.04, 24.070, 121.768,5.0, 33,PDE  
  1983,10,07,200517.22, 23.969, 122.584,5.1, 33,PDE  
  1983,10,08,003802.23, 23.915, 122.580,   , 33,PDE  
  1983,10,10,220132.98, 24.074, 122.369,4.4, 33,PDE  
  1983,10,12,174505.28, 24.020, 121.830,   , 10,PDE  
  1983,10,15,123540.11, 24.391, 121.879,   , 10,PDE  
  1983,10,15,153241.49, 24.384, 121.877,   , 10,PDE  
  1983,10,16,044357.90, 24.756, 122.032,   , 90,PDE  
  1983,10,17,132855.79, 23.676, 122.668,   , 10,PDE  
  1983,10,20,071614.17, 24.375, 121.948,   , 10,PDE  
  1983,10,20,155953.34, 24.192, 122.131,   , 10,PDE  
  1983,10,27,030046.32, 24.088, 121.798,   , 10,PDE  
  1983,10,27,092547.21, 24.210, 122.116,   , 10,PDE  
  1983,10,29,105945.24, 24.592, 122.286,   , 10,PDE  
  1983,10,31,142655.59, 24.031, 121.696,   , 10,PDE  
